name	replicate	time	YBL103C	YKL112W	YDR216W	YMR280C	YER040W	YGR142W	YNL036W	YML123C	YHR136C	YDR171W	YCR021C	YGR043C	YHR018C	YAL054C	YFL014W	YOR348C	YDL170W	YBR054W	YCR010C	YDR384C	YER150W	YPL061W	YKR075C	YLR009W	YPL111W	YOR388C	YJL172W	YPL012W	YOR100C	YMR169C	YNR046W	YJR110W	YMR193W	YGL254W	YLR174W	YER002W	YDL018C	YIL136W	YGR183C	YER158C	YJR148W	YNR064C	YGR067C	YPL265W	YKR056W	YCL064C	YJL063C	YDL160C	YIL037C	YLR327C	YDL091C	YHR051W	YHL028W	YMR229C	YOR206W	YJR094C	YIL155C	YJL088W	YLL011W	YNR028W	YDR043C	YDR258C	YKL071W	YNL194C	YLR276C	YLR438W	YNL037C	YKR009C	YKL015W	YGL009C	YPR002W	YDR361C	YLL033W	YOR302W	YNL270C	YFR022W	YAL062W	YDR523C	YPL036W	YJL217W	YOR056C	YBL042C	YLR130C	YLR267W	YHR029C	YOL014W	YNR053C	YLR258W	YDR380W	YLL034C	YDL110C	YER067W	YLR178C	YGL229C	YOR032C	YHR216W	YJL153C	YKL040C	YHR087W	YKL062W
X9_3_d.50	13	50	10.54588096	9.826471222	9.055009716	7.913660541	10.80684324	9.552190342	13.51539436	12.60010976	9.494045859	12.58319153	8.693557858	11.18750654	14.42790793	10.45301993	14.45772139	13.12158637	11.01605609	10.67590107	7.022128903	9.759371386	10.65869497	12.64709527	10.37886124	7.845867334	14.37770019	6.527998641	14.50826943	7.762154925	9.90649517	9.402341029	10.15481497	10.70121245	10.48092918	9.224322757	7.617446245	9.515698603	11.178122	12.02464398	12.79838114	10.42117208	14.37245825	7.991728388	6.58179794	13.81917999	8.72713769	13.97806801	11.72250128	11.18311759	6.173520865	11.1526141	10.24611495	13.23812756	9.242962056	7.955802741	7.301323333	6.509048774	11.76669014	11.01196627	7.377481046	9.582540907	10.67387359	12.84207866	7.148834264	9.422577043	9.030129228	13.7225286	13.26463648	11.10413724	9.012724073	13.04675808	12.35133209	9.213310819	8.344483375	12.97559471	6.685777222	8.508996636	12.04054975	6.665199887	9.422019136	4.943087776	8.653575965	10.38638992	10.85409096	9.441570044	13.32069567	8.272036278	7.785618955	13.09718905	13.23262638	7.649304469	11.94219111	12.02006188	13.35391235	9.543831139	8.248926208	9.37482927	8.605754405	11.25917454	12.25835181	11.5016418
X5_5_d.0	14	0	9.515935991	11.01997322	8.403239268	5.810131936	8.969433948	11.70653081	11.54209542	13.33017933	8.575103798	11.41244909	8.332138507	7.138520648	11.28308156	8.897307078	9.924651029	8.711818526	8.613545591	7.648621875	7.15574323	12.61505059	8.144279815	14.09298295	10.78185531	12.81919539	13.26875162	6.327916345	12.65221535	12.33704575	5.660794354	7.511032972	12.17986878	9.821017373	10.27934203	9.501485369	6.727737541	11.77007156	10.53754172	8.842047153	11.78958919	9.773532613	12.04324295	6.015523315	5.587382133	12.59458376	11.32955704	11.98734831	11.16363961	11.23957302	6.648365213	9.286714778	8.520411633	12.19183555	7.523534845	12.68061185	11.94084053	6.405613617	10.02881693	7.931810487	11.65870066	10.32137033	9.826204502	10.39802779	6.457685062	6.459354901	12.34160567	13.01178339	11.60979923	9.22692496	9.36940345	13.76026493	8.862959537	11.97435897	8.802806165	9.71322027	6.015523315	7.992823194	6.525410567	8.19288714	8.891175558	4.84512687	11.47118191	11.551016	11.12947775	5.867881313	10.27757357	12.43932543	13.07861718	9.495485233	10.43916679	11.45864174	10.43953939	10.12422857	9.833027896	7.873767753	8.329045385	11.88868472	8.012712392	10.61389955	8.719130142	9.02407275
X5_5_d.10	14	10	9.859734649	10.94410824	8.8032369	7.187347747	9.38767806	11.77162835	12.52508511	12.55154119	8.795389626	13.41030907	8.623788646	7.454947348	11.89794524	9.100453871	10.72132431	13.22801934	9.140265493	8.478199965	6.759120116	11.93228996	9.291367655	14.23756598	11.36657274	11.1233849	14.04476012	6.873072362	12.9473989	11.21725041	6.192100916	7.846871522	11.62242372	10.33247447	10.26162465	9.018634567	6.583022522	10.57128511	10.94940512	10.82869177	12.23910387	10.32376511	13.40264132	6.417195155	5.367620386	13.86516469	9.322772155	12.99443768	11.24492368	11.52321019	6.949439312	11.48520777	9.330282625	12.54001001	9.589380656	12.19216185	10.63676687	6.261501016	11.28912182	7.527183788	8.367669269	10.36623878	10.20028444	11.9238795	5.689248513	7.39503177	10.93236314	13.45330624	12.00373943	9.751453802	9.564366196	13.85946221	9.817183681	11.41519899	7.822310124	8.993094717	6.174533624	8.055229452	7.139996146	7.291897532	8.255284986	4.636604227	9.905036768	9.659155623	10.45877548	7.901178072	10.3881186	12.03325014	9.700753438	12.0157402	11.37042291	9.920277986	11.87741678	12.41889923	10.58220727	8.809088425	8.458854294	11.96793139	7.951470373	10.64827703	11.85822733	10.71357152
X5_5_d.20	14	20	10.41357222	10.39819945	8.643455575	7.424445967	9.984122306	10.25148836	13.04742347	10.0205128	7.349760376	12.74341184	7.468533872	8.561230945	13.70413822	9.720887227	11.08796873	13.24818949	10.25768526	8.81449915	7.108136315	10.37110793	9.355746271	14.17103962	10.52205914	7.452845021	14.25661661	6.899241369	13.77018341	7.563355232	7.573302025	7.857115942	10.48142611	10.35780209	10.65949612	9.296682768	6.416430386	9.550108778	11.19397136	11.08444741	12.26387398	10.04348298	13.93206743	6.534053228	5.462103841	13.80773052	8.192099724	13.64310322	11.66998215	11.51156789	7.400672071	10.79628567	9.919311149	12.82775734	9.728804496	10.1876706	6.693082841	6.192481769	10.85481566	10.22095037	8.104789486	10.04724442	10.28108252	11.91057943	6.53864339	7.080319343	8.370035691	13.89190192	12.88133653	10.30293264	9.54516549	13.89417827	11.39351637	10.17038066	8.213384813	10.10126942	6.389472234	8.320509214	8.162861085	6.719280517	7.830715022	4.887956587	8.787954013	9.275321515	9.750144773	9.654169201	11.75880132	11.24522019	8.547165921	12.21314092	12.66956101	7.442496027	11.99334172	11.39972155	11.43682363	8.886515544	8.39420054	11.94911248	8.543990505	10.87132063	11.88656954	10.25845944
X5_5_d.30	14	30	10.5539665	10.20393664	8.207720153	7.392737238	10.21851793	9.291041233	12.82704278	10.01980555	7.758697808	12.18630724	7.338418705	8.939171885	14.16599652	9.818642836	11.07386254	13.01023332	10.60975363	8.19976247	6.872731112	9.797263013	9.022971722	13.96965094	10.65353912	7.89301197	14.28022039	6.647644511	14.30547327	7.29642074	8.357938454	7.979223573	10.45699136	10.34418443	10.80282335	9.387424812	6.515243483	9.691247409	11.19876583	10.98717232	12.17893016	10.01501429	14.21495294	7.568861341	5.606716009	13.7901097	8.44153472	13.79156756	11.84513917	11.39667807	8.146047001	10.37229611	10.04568973	12.87828579	9.739301705	8.04174434	7.005704092	5.962016504	10.64172233	10.11711753	8.047808042	9.819369161	10.23697896	11.69728968	6.543818191	7.113919307	8.516876575	13.81955077	13.36037341	10.402244	9.573865458	13.81379648	12.27465803	9.911340103	8.413452626	10.92872699	6.380946993	8.348649216	8.673772142	6.371397542	7.888090957	4.717308359	8.667959055	9.547566309	10.1769494	9.42523055	12.61608073	10.84270031	8.343749941	11.98099267	12.99395043	7.713435795	11.67716075	11.30290352	11.86967881	9.042284982	8.699361861	11.88035229	9.290988325	11.1215602	11.28710837	10.69729702
X5_5_d.40	14	40	10.57848815	9.932994871	7.850621076	7.384137635	10.5737276	8.897162237	12.80415783	10.79635727	7.849562261	11.76277165	6.946116429	9.08954075	14.28816383	9.869252075	11.07372189	12.56718585	10.98340441	7.919021876	6.687010774	9.586783217	8.316442959	13.66634411	10.68427293	7.577868281	14.36347932	6.19934048	14.4968175	7.460811229	8.724327222	8.18378547	10.37455264	10.50019154	10.65190964	9.127195304	6.555718508	9.633542268	11.13711674	10.85622643	12.40427582	9.834573724	14.29160539	7.742823832	5.884080397	13.716142	8.709157967	13.88647214	11.6746494	11.21174638	8.340457575	10.03543182	10.18585263	12.966526	9.537624682	7.784891402	7.098768905	5.861711521	10.69248447	10.49088473	7.888326888	9.637242768	10.25781175	11.60896767	6.842553999	6.854498303	8.810516556	13.73894334	13.36239116	10.40223265	9.430637474	13.63497549	12.38614751	9.691750554	8.302337823	11.63624505	6.31560461	8.477886568	9.168310602	6.388718156	7.852182525	4.929856043	8.342379682	9.88733373	10.60818652	9.180994966	13.03957765	10.60741222	8.100647387	11.81894942	13.09386677	7.41674934	11.52081071	11.17207407	11.95567392	9.215606034	8.466243999	11.81417997	9.2935929	11.24134739	10.93133448	10.89871729
X5_5_d.50	14	50	10.5317858	9.96026045	8.282343665	7.71320429	10.64534401	9.127526549	12.75590525	11.85398457	8.391970913	11.85316833	7.106830004	9.41880238	14.35356664	10.08947615	11.03649366	12.21503188	11.16541086	7.898169795	6.57888107	9.816982648	8.744553528	13.55511758	11.05451673	8.057358629	14.36941362	6.300636462	14.57743091	7.934469783	9.176855168	8.050008106	10.47712045	10.43354948	10.31424567	9.184208554	6.803437529	9.551965768	10.92678811	10.98192511	12.22693983	9.720342445	14.28851189	7.666831477	5.842678106	13.76816549	8.803077911	13.73020813	11.58772355	11.31750849	8.664937915	10.39977314	10.15326942	12.99147317	9.348277906	8.206180072	7.383236084	5.802780546	10.85826516	10.78005671	7.61035038	9.474137119	10.36955974	11.96506793	6.718467695	7.039025408	9.192407425	13.67528828	13.32962343	10.4458778	9.256363427	13.38102562	12.42356561	9.690069767	8.36893048	12.13756262	6.818601265	8.747644269	9.50648316	6.650806384	8.157323745	5.311649602	8.572523239	10.39485175	10.84792174	9.305213736	13.39390222	10.42665805	8.064256742	11.95267479	13.05302545	7.477766524	11.57844825	11.19467082	12.23606704	9.419986524	8.612419138	11.58686768	9.300226055	11.22307247	10.99315648	11.17178157
X11_1_a.0	15	0	9.513216682	11.30336478	8.251045011	5.85478095	9.121116507	11.77224516	12.84377642	13.26036328	9.620285031	11.23167847	8.38088505	7.123374157	11.11994156	9.250329291	8.63085191	8.131140381	8.932342058	8.357528289	7.047664355	12.26121191	8.045486227	14.08044616	10.75719808	12.85581431	13.55120686	6.160822434	12.15261329	12.53440095	5.563846227	7.298228439	12.27993055	9.690675077	10.29412037	9.260040894	6.640203298	12.10032222	10.99098943	8.848207703	11.96069304	9.866978364	12.73568885	6.345050071	5.538908591	12.13843289	11.53845032	11.74414103	10.81280466	11.08087478	5.204247066	8.784064921	8.532123129	12.67908743	7.713558055	12.83560735	11.87932162	5.520877364	10.14253573	7.266238006	11.84954058	10.53886231	9.619898897	10.51876948	6.357873118	5.783281107	12.34023757	13.36806111	12.28450999	9.517842297	9.64825281	13.42611876	10.22922822	12.20115698	8.747468999	10.03012929	6.724119821	7.864109123	7.654214271	8.170291278	8.817912816	4.872241032	11.47275121	11.84319468	11.15477379	5.725923664	10.56115244	12.67333004	13.04944852	9.957188478	11.02441795	11.50912842	10.08058628	10.35790881	9.468197694	7.784730742	8.362319984	11.19226338	7.926337211	11.23462337	8.519054745	9.134677838
X11_1_a.10	15	10	9.597004277	11.11646849	9.228660088	7.591394852	9.273046093	11.86218574	13.38332135	12.18823099	9.016870197	12.72880111	7.508900864	7.312144415	11.70042801	9.300853337	8.719338687	12.91756035	9.529065155	8.634442841	7.100224585	11.72978048	8.073273439	14.2488355	10.9798252	11.37719253	14.35794764	5.640240217	12.94447916	11.53663838	6.586910049	7.390150712	11.67834121	10.20503207	10.30610901	8.889997751	6.190613156	11.02348719	11.2550143	9.576274923	12.4867089	10.21979195	13.58472687	6.524587521	5.500929817	13.96431112	9.700889269	13.1946849	11.02484616	11.18130819	5.473323107	10.4713214	9.288333648	12.86320165	9.64087484	12.45352841	10.89129431	5.52368963	11.37800642	7.147925211	9.160075204	10.40211698	10.33818085	11.4385997	6.512003425	5.880620664	11.01999666	13.82113308	12.64903247	9.780438751	9.705307059	13.51795012	10.61811159	11.48854134	7.966086114	9.13664033	6.795547503	7.713479481	8.593356164	7.329624287	8.031174236	5.107257732	10.07174966	11.09751157	10.47221359	8.305987817	11.16805786	12.12397312	9.925436044	11.33707104	12.01091644	10.09920157	11.43148851	11.63735163	9.856719836	8.69230033	8.197200858	11.4588794	7.711218044	11.21153328	9.954263387	10.3921622
X11_1_a.20	15	20	9.960698774	10.72595231	8.348189539	7.284701365	10.03744469	10.14798754	13.60356262	9.966529639	7.538380984	11.91576689	7.123988447	8.271466423	13.50505211	9.747896777	9.200199834	12.61535407	10.48056961	9.061373284	7.114325329	10.35505037	7.720025875	14.04852674	9.699781746	8.696155858	14.46687901	5.868786345	13.92789521	8.28560027	7.763824671	7.482797052	10.70847991	10.33857946	10.70609573	9.347537481	5.974194128	10.31042437	11.66326605	10.01045663	13.22159679	10.12314273	14.04700638	7.127178412	5.530332109	13.88399358	8.331530023	13.84634777	11.30996158	11.17224621	5.645728982	9.502450425	9.780131131	13.15274175	9.445689334	10.65123603	7.919847352	5.711717412	10.84084584	9.259629742	8.915363611	10.19722781	10.05669544	11.38331963	6.842316099	6.052609481	8.257341857	14.08484764	13.27470545	10.24271958	9.695471739	13.41651685	12.12150808	10.7073805	8.532253671	10.96576313	6.697300837	7.807982768	10.18669305	6.647704976	7.876916058	5.162400841	8.801941726	10.16520676	9.895099527	9.321314944	12.45564088	11.41655841	8.618040631	11.71871337	12.84617492	7.704073627	11.60267602	10.92286176	10.7444538	8.614915582	8.219431685	12.20765873	7.560051706	11.80042071	9.953638565	10.2674484
X11_1_a.30	15	30	10.26597547	10.3727188	7.092719752	7.276345326	10.59804136	8.749034169	13.66400493	10.5363759	7.637197789	11.13076358	6.823714032	8.971268245	14.03710977	9.991959422	9.360446426	12.16750822	11.03135054	8.638926335	6.772787284	9.843973459	7.475272334	13.48761007	9.376957196	8.562029624	14.53674776	5.408969451	14.31435813	8.25589148	8.731186856	7.688717412	10.50117253	10.64074696	10.76839445	9.434384453	6.397354605	10.23600346	11.64323109	10.29232914	13.35277257	10.14073605	14.23134077	7.446384709	5.526159665	13.79713113	8.497744168	13.90977944	11.33102968	11.12183817	6.045404311	8.89281882	9.920371408	13.21294957	9.493496183	8.791377583	7.7449561	5.606491391	10.5978402	9.610198948	8.622065754	9.802850352	10.27162911	11.41441526	6.632730981	6.089227803	8.333688994	14.18735419	13.48894686	10.54931275	9.622952138	13.14888186	12.66037181	10.38518717	8.786926243	12.17518748	6.056944973	7.950292951	11.00384543	6.13753265	7.936557621	4.656936155	8.697280019	9.733559385	10.50070967	8.840288899	13.23934672	11.02092537	8.325935404	11.89355195	13.06489236	7.769682139	11.49940191	10.5083087	11.15477584	8.699388394	8.59210985	12.16373004	7.473911674	11.94732817	9.711024952	10.84441333
X11_1_a.40	15	40	10.69313532	10.06978705	6.652084366	7.337173045	11.03460348	7.572886401	13.83710307	10.92529792	7.89576723	10.52148591	6.297947077	9.672842956	14.32760173	10.04245025	9.602025309	11.84822261	11.53210926	8.334653487	6.583812153	9.684890003	7.367928246	12.65016817	8.863903396	8.132224907	14.61547493	5.631926892	14.51251771	8.087138317	9.569105657	7.782892117	10.29037076	11.05937849	10.28005587	9.38007927	6.560085372	10.0141758	11.48003522	10.30958633	13.16773523	10.43591183	14.31835116	7.643919776	5.841156486	13.59013161	8.417882867	13.94103731	11.01050806	11.08666308	6.26800473	8.177680431	10.10903332	13.34559953	9.376717575	8.544388715	7.656516288	5.902779588	10.63733568	10.31111278	8.360950884	9.533376033	11.13179114	11.6095382	6.84820767	6.22534174	8.88260806	14.20556367	13.26885664	10.88072615	9.615237612	12.92048007	12.64884962	9.938724093	8.951508652	12.88714607	6.098916848	7.858881829	11.58049099	6.020827468	8.345799555	5.172541513	8.554688403	9.961489015	11.00058233	8.692796198	13.71036193	10.81628645	7.663848642	12.02675241	13.16352005	7.556723668	11.36253691	9.970190597	11.30039072	9.084022138	9.030316237	12.24306492	7.52962282	11.90367658	9.875660865	11.26276081
X11_1_a.50	15	50	10.89204241	9.892575321	6.861617944	7.124274612	11.43517876	8.016159708	13.97050603	11.0340482	7.702281099	10.6881096	6.291714334	10.02300118	14.4384983	9.890770889	10.02234957	12.02256167	12.01270429	8.448157876	6.167338516	9.795588841	7.468404968	12.0904505	8.91835584	7.556217102	14.66069421	5.942410714	14.5782742	8.084274294	10.41286942	8.050421787	9.914474268	11.41717657	9.867412705	9.251622337	6.452940894	9.683888409	11.50724881	10.57146825	13.21080524	10.42348362	14.28644143	7.940182807	5.900503059	13.71354685	8.435841464	13.95570898	10.46271912	11.26594141	6.573359256	8.143803644	10.08565356	13.34795025	9.141840424	8.685462492	7.374018408	5.829021038	11.06339537	10.58823045	8.103389121	9.432774247	11.53557978	12.03819017	6.794650303	6.051862557	9.246533308	14.18718506	12.70045368	11.11370166	9.428011089	12.8856442	12.43934722	9.474398816	9.147530259	13.51826792	6.174868738	8.095069807	11.92297	6.091276157	9.054212466	5.093338456	8.352141774	10.41424702	11.46760839	8.640081984	13.90532133	10.39360202	7.567399825	12.19863684	13.35885365	7.428755914	11.45050871	9.575213883	11.47308177	9.240502034	9.294616088	12.0759075	7.681730419	12.12555015	10.27791732	11.7383491
X9_6_d.0	16	0	9.349444777	11.25950334	8.162098996	5.810718443	9.150492063	10.52334044	12.36282615	14.17050963	13.18415327	9.868768361	7.64019947	7.509763947	11.27471758	9.529838853	8.522747152	7.228700733	8.940628205	7.126957214	7.313276201	11.58916946	8.244856041	13.90770099	9.693983067	12.49348098	12.81289939	5.882714418	11.31395952	12.44041666	6.03347921	7.179621873	12.44770673	9.712430953	9.551934818	9.067951793	6.970033969	11.77693678	11.22608511	8.757832783	11.46317403	9.328905836	12.68422772	6.0456838	5.91993891	12.84994142	11.19914305	12.87757073	10.4396231	11.8712984	5.633692868	8.453283596	8.492780799	11.95420042	7.196547981	12.71250589	11.73753147	8.008116583	9.714078156	10.14872948	11.2914925	10.20990947	8.663208036	10.10830676	6.884919659	5.852218378	12.18183631	12.40837253	11.99146891	9.481382515	9.732486311	13.99990155	9.419270237	11.95226586	8.73164387	10.63194427	5.764090632	7.847705772	7.800192861	7.959667601	8.623690239	13.1944649	11.37117786	11.98992192	10.83206737	6.777961209	11.05955107	10.65188793	12.88717645	8.963084172	7.219161584	11.70722603	10.35344785	9.255223048	9.708015616	8.051869723	6.287239682	10.68938094	7.730319082	11.1363715	8.258776569	7.752929676
X9_6_d.10	16	10	9.410264328	11.11364355	9.072354939	7.528577527	9.34158241	10.74542806	12.94094034	14.00731037	12.9827736	12.67785331	8.237841259	7.150275508	11.5592046	9.448152301	8.870327366	12.92299212	9.18752408	8.167078156	7.209786327	11.16861272	8.54134824	14.12539887	10.89691603	11.15104007	13.9847968	6.141804269	12.20686248	11.22337153	6.850981703	7.313829042	11.93569688	10.42102332	9.498943075	8.91462246	6.6969271	10.69259114	11.58713513	9.822259183	12.28907072	9.697311655	13.53636718	6.461779543	5.977664625	13.95255805	9.253730719	13.33465705	10.57025696	11.97702092	5.456245011	10.95827624	8.984385506	12.3170467	9.17237757	12.38988549	10.5060165	8.026921827	10.89780692	9.247978783	8.657141356	10.24515114	9.875714115	11.41237369	6.355603886	5.973383778	10.60063456	12.88999371	12.18881352	9.64538091	9.66444356	14.12920853	10.16982982	11.22100252	8.250915556	9.792643024	5.503996501	7.96697198	7.620643191	6.610234499	8.157909657	13.27246392	10.12015277	11.0899398	10.07128886	9.022240879	11.20492995	9.735485387	9.734735966	11.26427779	7.044484231	10.49596345	11.62637095	11.65573609	9.715184125	9.268072218	5.711640362	10.85754098	7.404561406	11.31248458	10.78558809	9.593973957
X9_6_d.20	16	20	9.577385873	10.72723154	8.545623362	7.380964331	9.579403774	8.879216081	12.80008225	13.20849622	11.50871139	11.60632327	7.26223266	8.10024304	12.57984865	9.861494425	9.398832116	13.02261924	9.527715069	8.15788381	7.615033097	9.955049822	8.561390896	14.04544702	9.698797187	8.847934161	14.07303445	6.036286834	13.57596387	8.655394784	8.023313009	7.544590115	11.0675796	10.37118954	9.837096735	9.132885086	6.347011508	10.06604367	11.8241173	10.0084877	12.4536411	9.547129232	14.02831898	6.925064078	6.434635326	13.86192889	8.464863874	13.78408868	10.89698044	11.92201371	5.676892147	10.17264724	9.539352009	12.65005666	8.935942064	10.50446212	7.981144982	7.493444649	10.64147661	8.86418116	8.710295892	10.09633741	9.703528564	10.66949291	6.655795629	6.206815421	8.589929824	13.52283603	12.40123151	10.05138454	9.396459754	14.22926811	11.11498812	10.51032572	8.491626795	9.280047399	5.237152138	8.194713533	8.618962636	6.514501048	7.917052154	13.45240345	9.063423455	10.43352548	9.82462938	8.473253042	11.99636006	9.489393813	8.957173148	11.50380198	9.585796437	8.849972646	11.76081097	10.34036426	10.5415964	9.134977302	6.066495193	11.32759148	7.467522471	11.49847178	10.77266438	9.571189273
X9_6_d.30	16	30	9.721059772	10.47730053	7.439059098	7.124261804	9.979775305	7.958525439	12.8034307	12.93224665	10.81796776	10.99188736	6.962041871	8.459342009	13.52573577	9.807704796	9.56977639	12.45684729	10.08110418	7.651694203	6.978799152	9.373268997	8.316623327	13.72271963	9.526814125	8.984942244	14.26061177	6.000591878	14.06896392	8.794910019	8.266930858	7.715275398	10.90167917	10.45049148	9.8818903	9.136142145	6.197650219	10.37624194	11.88306077	10.04348436	13.16395666	9.672303584	14.21149153	7.213973361	6.554642219	13.84143166	8.696753087	13.88697227	10.76733463	11.73147289	5.751266423	9.873276761	9.575437221	12.67402509	8.86232135	9.065202664	8.258721206	7.37260705	10.42605646	9.464903312	8.645991892	9.684419268	9.873267032	10.7924231	6.340852758	6.2748638	8.770474095	13.70190707	12.340057	10.11426201	9.241317666	14.2468834	11.1544617	10.38752877	8.429566417	10.58126167	5.231513897	8.06466971	8.871971475	6.500686227	7.838572588	13.63135507	8.89737805	10.36498874	10.36913725	7.909916564	12.58321041	9.317688444	8.963839755	11.26117009	10.63122529	8.877883983	11.66172237	10.2127408	11.00905288	9.02076664	5.985499008	11.73453141	7.597657819	11.70085806	10.248784	9.982071644
